"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-14 01:00","2023","09","14","01:00","9.8","","5.2","","73","","","","36","","11","","24.1","","89.42","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-14 02:00","2023","09","14","02:00","9.5","","5.4","","76","","","","34","","10","","24.1","","89.47","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-14 03:00","2023","09","14","03:00","8.9","","5.1","","77","","","","34","","11","","24.1","","89.52","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-14 04:00","2023","09","14","04:00","8.4","","3.5","","71","","","","35","","10","","24.1","","89.56","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-14 05:00","2023","09","14","05:00","7.4","","2.2","","70","","","","35","","6","","24.1","","89.59","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-14 06:00","2023","09","14","06:00","6.5","","2.4","","75","","","","35","","8","","24.1","","89.65","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-14 07:00","2023","09","14","07:00","7.1","","2.9","","75","","","","17","","5","","64.4","","89.68","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-14 08:00","2023","09","14","08:00","10.0","","2.8","","61","","","","21","","7","","64.4","","89.68","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-14 09:00","2023","09","14","09:00","12.3","","2.6","","51","","","","36","","2","","64.4","","89.72","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-14 10:00","2023","09","14","10:00","14.2","","1.4","","42","","","","19","","7","","64.4","","89.71","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-14 11:00","2023","09","14","11:00","15.4","","0.8","","37","","","","36","","2","","64.4","","89.70","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-14 12:00","2023","09","14","12:00","16.4","","0.9","","35","","","","15","","8","","64.4","","89.64","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-14 13:00","2023","09","14","13:00","17.4","","1.3","","33","","","","10","","7","","48.3","","89.59","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-14 14:00","2023","09","14","14:00","18.5","","1.6","","32","","","","18","","6","","32.2","","89.55","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-14 15:00","2023","09","14","15:00","19.0","","0.0","","28","","","","9","","4","","32.2","","89.51","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-14 16:00","2023","09","14","16:00","20.1","","-0.6","","25","","","","36","","1","","32.2","","89.48","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-14 17:00","2023","09","14","17:00","20.2","","-1.0","","24","","","","36","","7","","24.1","","89.46","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-14 18:00","2023","09","14","18:00","18.1","","0.8","","31","","","","9","","18","","24.1","","89.49","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-14 19:00","2023","09","14","19:00","15.2","","0.9","","38","","","","10","","13","","48.3","","89.53","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-14 20:00","2023","09","14","20:00","14.5","","0.1","","37","","","","11","","13","","24.1","","89.55","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-14 21:00","2023","09","14","21:00","13.4","","-0.4","","39","","","","35","","4","","24.1","","89.57","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-14 22:00","2023","09","14","22:00","12.7","","0.6","","43","","","","36","","2","","24.1","","89.59","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-14 23:00","2023","09","14","23:00","10.1","","1.2","","54","","","","36","","3","","24.1","","89.60","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-15 00:00","2023","09","15","00:00","7.5","","1.3","","65","","","","1","","5","","24.1","","89.58","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-15 01:00","2023","09","15","01:00","7.1","","0.9","","65","","","","36","","2","","24.1","","89.55","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-15 02:00","2023","09","15","02:00","6.8","","0.6","","65","","","","36","","1","","24.1","","89.53","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-15 03:00","2023","09","15","03:00","7.2","","1.6","","67","","","","22","","7","","16.1","","89.52","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-15 04:00","2023","09","15","04:00","4.8","","0.1","","72","","","","0","","1","","16.1","","89.51","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-15 05:00","2023","09","15","05:00","5.2","","0.9","","74","","","","18","","5","","16.1","","89.49","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-15 06:00","2023","09","15","06:00","4.9","","0.7","","74","","","","21","","5","","24.1","","89.47","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-15 07:00","2023","09","15","07:00","5.8","","0.9","","71","","","","20","","10","","64.4","","89.46","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-15 08:00","2023","09","15","08:00","9.1","","1.6","","59","","","","20","","12","","64.4","","89.42","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-15 09:00","2023","09","15","09:00","12.4","","3.6","","55","","","","18","","7","","64.4","","89.40","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-15 10:00","2023","09","15","10:00","15.5","","3.4","","44","","","","20","","12","","64.4","","89.36","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-15 11:00","2023","09","15","11:00","18.5","","4.2","","39","","","","19","","14","","64.4","","89.31","","","","","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-15 12:00","2023","09","15","12:00","21.0","","3.0","","30","","","","17","","14","","64.4","","89.24","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-15 13:00","2023","09","15","13:00","23.6","","0.4","","21","","","","18","","14","","48.3","","89.17","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-15 14:00","2023","09","15","14:00","24.1","","-1.5","","18","","","","18","","7","","32.2","","89.09","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-15 15:00","2023","09","15","15:00","24.9","","-0.3","","19","","","","13","","16","","32.2","","89.03","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-15 16:00","2023","09","15","16:00","25.4","","0.4","","19","","","","17","","17","","32.2","","88.97","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-15 17:00","2023","09","15","17:00","25.1","","-0.3","","19","","","","17","","17","","32.2","","88.91","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-15 18:00","2023","09","15","18:00","23.1","","2.5","","25","","","","18","","11","","24.1","","88.89","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-15 19:00","2023","09","15","19:00","22.9","","0.7","","23","","","","36","","3","","64.4","","88.91","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-15 20:00","2023","09","15","20:00","19.4","","1.5","","30","","","","28","","4","","32.2","","88.93","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-15 21:00","2023","09","15","21:00","16.7","","2.0","","37","","","","2","","3","","24.1","","88.92","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-15 22:00","2023","09","15","22:00","16.6","","0.0","","32","","","","21","","10","","24.1","","88.91","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-15 23:00","2023","09","15","23:00","12.4","","-1.0","","39","","","","18","","14","","24.1","","88.87","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-16 00:00","2023","09","16","00:00","14.4","","-3.3","","29","","","","20","","9","","24.1","","88.87","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-16 01:00","2023","09","16","01:00","15.2","","-3.8","","27","","","","16","","7","","24.1","","88.90","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-16 02:00","2023","09","16","02:00","19.8","","-5.1","","18","","","","28","","17","","24.1","","88.87","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-16 03:00","2023","09","16","03:00","13.0","","-3.0","","33","","","","19","","12","","16.1","","88.90","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-16 04:00","2023","09","16","04:00","13.1","","-2.6","","33","","","","18","","7","","24.1","","88.93","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-16 05:00","2023","09","16","05:00","18.4","","-3.9","","22","","","","27","","7","","24.1","","88.99","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-16 06:00","2023","09","16","06:00","16.5","","-3.3","","25","","","","31","","4","","32.2","","89.02","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-16 07:00","2023","09","16","07:00","17.5","","-3.0","","24","","","","27","","7","","64.4","","89.05","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-16 08:00","2023","09","16","08:00","19.8","","-2.2","","22","","","","30","","17","","64.4","","89.07","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-16 09:00","2023","09","16","09:00","20.3","","1.6","","28","","","","17","","9","","64.4","","89.08","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-16 10:00","2023","09","16","10:00","23.4","","-1.4","","19","","","","28","","25","","64.4","","89.07","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-16 11:00","2023","09","16","11:00","25.0","","-3.2","","15","","","","28","","16","","48.3","","89.06","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-16 12:00","2023","09","16","12:00","25.9","","-4.9","","13","","","","21","","9","","48.3","","89.01","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-16 13:00","2023","09","16","13:00","26.9","","-5.0","","12","","","","27","","3","","48.3","","88.97","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-16 14:00","2023","09","16","14:00","27.6","","-6.3","","10","","","","24","","5","","32.2","","88.93","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-16 15:00","2023","09","16","15:00","28.1","","-5.0","","11","","","","18","","7","","32.2","","88.87","","25","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-16 16:00","2023","09","16","16:00","28.1","","-6.5","","10","","","","17","","14","","32.2","","88.81","","25","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-16 17:00","2023","09","16","17:00","27.4","","-4.0","","12","","","","15","","17","","32.2","","88.77","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-16 18:00","2023","09","16","18:00","25.8","","-5.1","","12","","","","15","","22","","32.2","","88.72","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-16 19:00","2023","09","16","19:00","23.4","","-5.7","","14","","","","14","","22","","64.4","","88.69","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-16 20:00","2023","09","16","20:00","19.3","","-4.2","","20","","","","17","","18","","24.1","","88.68","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-16 21:00","2023","09","16","21:00","19.4","","-4.2","","20","","","","21","","9","","24.1","","88.66","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-16 22:00","2023","09","16","22:00","17.0","","-2.4","","26","","","","18","","12","","24.1","","88.63","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-16 23:00","2023","09","16","23:00","17.7","","-2.6","","25","","","","23","","13","","24.1","","88.60","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-17 00:00","2023","09","17","00:00","14.4","","-2.4","","31","","","","18","","7","","24.1","","88.59","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-17 01:00","2023","09","17","01:00","20.5","","-5.3","","17","","","","28","","15","","24.1","","88.57","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-17 02:00","2023","09","17","02:00","16.4","","-3.5","","25","","","","22","","11","","24.1","","88.54","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-17 03:00","2023","09","17","03:00","14.7","","-2.7","","30","","","","23","","15","","24.1","","88.52","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-17 04:00","2023","09","17","04:00","11.6","","-1.4","","40","","","","20","","9","","24.1","","88.49","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-17 05:00","2023","09","17","05:00","11.1","","-0.9","","43","","","","20","","7","","24.1","","88.45","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-17 06:00","2023","09","17","06:00","10.5","","-1.0","","45","","","","19","","3","","16.1","","88.44","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-17 07:00","2023","09","17","07:00","11.5","","-0.7","","43","","","","21","","10","","16.1","","88.48","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-17 08:00","2023","09","17","08:00","12.1","","-0.5","","42","","","","22","","9","","16.1","","88.49","","","","","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-17 09:00","2023","09","17","09:00","13.4","","0.6","","41","","","","18","","8","","16.1","","88.49","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-17 10:00","2023","09","17","10:00","17.3","","2.6","","37","","","","20","","11","","16.1","","88.39","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-17 11:00","2023","09","17","11:00","21.0","","3.2","","31","","","","27","","12","","16.1","","88.32","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-17 12:00","2023","09","17","12:00","23.4","","2.1","","24","","","","21","","13","","16.1","","88.26","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-17 13:00","2023","09","17","13:00","23.9","","0.7","","21","","","","25","","13","","16.1","","88.19","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-17 14:00","2023","09","17","14:00","24.9","","1.0","","21","","","","30","","24","","16.1","","88.17","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-17 15:00","2023","09","17","15:00","24.6","","0.4","","20","","","","29","","26","","16.1","","88.15","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-17 16:00","2023","09","17","16:00","24.3","","-2.4","","17","","","","27","","20","","16.1","","88.14","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-17 17:00","2023","09","17","17:00","23.7","","-2.6","","17","","","","28","","18","","16.1","","88.13","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-17 18:00","2023","09","17","18:00","22.5","","-2.7","","18","","","","29","","19","","16.1","","88.15","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-17 19:00","2023","09","17","19:00","20.7","","-2.5","","21","","","","28","","12","","16.1","","88.17","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-17 20:00","2023","09","17","20:00","16.6","","-1.3","","29","","","","3","","9","","16.1","","88.22","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-17 21:00","2023","09","17","21:00","15.8","","-0.4","","33","","","","36","","2","","16.1","","88.24","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-17 22:00","2023","09","17","22:00","16.9","","-1.4","","28","","","","30","","3","","16.1","","88.21","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-17 23:00","2023","09","17","23:00","15.7","","-0.8","","32","","","","16","","13","","16.1","","88.20","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-18 00:00","2023","09","18","00:00","13.3","","-0.2","","39","","","","15","","12","","16.1","","88.18","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-18 01:00","2023","09","18","01:00","14.1","","-0.6","","36","","","","19","","7","","16.1","","88.17","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-18 02:00","2023","09","18","02:00","11.2","","1.1","","50","","","","18","","10","","16.1","","88.14","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-18 03:00","2023","09","18","03:00","10.8","","1.8","","54","","","","19","","9","","16.1","","88.10","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-18 04:00","2023","09","18","04:00","9.8","","2.2","","59","","","","20","","13","","16.1","","88.09","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-18 05:00","2023","09","18","05:00","14.3","","0.2","","38","","","","22","","8","","16.1","","88.09","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-18 06:00","2023","09","18","06:00","12.6","","0.8","","44","","","","19","","9","","16.1","","88.06","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-18 07:00","2023","09","18","07:00","16.3","","-0.2","","32","","","","28","","16","","16.1","","88.05","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-18 08:00","2023","09","18","08:00","18.2","","-0.8","","27","","","","30","","27","","16.1","","88.07","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-18 09:00","2023","09","18","09:00","18.6","","0.7","","30","","","","30","","13","","16.1","","88.11","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-18 10:00","2023","09","18","10:00","19.9","","-0.8","","25","","","","31","","23","","12.9","","88.16","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-18 11:00","2023","09","18","11:00","14.8","","4.5","","50","","","","35","","42","","6.4","","88.26","","","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-18 12:00","2023","09","18","12:00","13.5","","3.3","","50","","","","2","","45","","6.4","","88.35","","","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-18 13:00","2023","09","18","13:00","14.2","","3.2","","47","","","","1","","41","","9.7","","88.36","","","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-18 14:00","2023","09","18","14:00","15.0","","3.6","","46","","","","36","","35","","9.7","","88.37","","","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-18 15:00","2023","09","18","15:00","15.4","","3.2","","44","","","","1","","28","","9.7","","88.41","","","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-18 16:00","2023","09","18","16:00","14.9","","2.6","","43","","","","2","","18","","9.7","","88.43","","","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-18 17:00","2023","09","18","17:00","14.7","","2.6","","44","","","","3","","14","","9.7","","88.45","","","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-18 18:00","2023","09","18","18:00","10.7","","6.0","","72","","","","19","","15","","6.4","","88.56","","","","","","Rain Showers,Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-18 19:00","2023","09","18","19:00","10.2","","6.9","","80","","","","19","","13","","24.1","","88.52","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-18 20:00","2023","09","18","20:00","10.7","","5.9","","72","","","","0","","1","","24.1","","88.63","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-18 21:00","2023","09","18","21:00","10.4","","6.3","","76","","","","36","","3","","24.1","","88.65","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-18 22:00","2023","09","18","22:00","10.2","","7.2","","81","","","","34","","8","","24.1","","88.67","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-18 23:00","2023","09","18","23:00","9.0","","6.0","","81","","","","19","","7","","24.1","","88.68","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-19 00:00","2023","09","19","00:00","10.1","","7.0","","81","","","","22","","13","","24.1","","88.70","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-19 01:00","2023","09","19","01:00","9.4","","6.3","","81","","","","23","","9","","24.1","","88.71","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-19 02:00","2023","09","19","02:00","9.3","","6.1","","80","","","","22","","9","","24.1","","88.75","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-19 03:00","2023","09","19","03:00","8.7","","5.5","","80","","","","23","","8","","24.1","","88.74","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-19 04:00","2023","09","19","04:00","7.9","","3.8","","75","","","","23","","9","","24.1","","88.73","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-19 05:00","2023","09","19","05:00","6.8","","1.7","","70","","","","25","","7","","24.1","","88.75","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-19 06:00","2023","09","19","06:00","6.3","","0.5","","66","","","","26","","11","","24.1","","88.74","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-19 07:00","2023","09","19","07:00","6.2","","-0.9","","60","","","","27","","7","","64.4","","88.74","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-19 08:00","2023","09","19","08:00","9.1","","-3.0","","43","","","","29","","16","","64.4","","88.71","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-19 09:00","2023","09","19","09:00","10.7","","-2.5","","39","","","","31","","9","","64.4","","88.71","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-19 10:00","2023","09","19","10:00","10.6","","-1.1","","44","","","","22","","13","","64.4","","88.69","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-19 11:00","2023","09","19","11:00","10.9","","-1.9","","40","","","","28","","8","","64.4","","88.65","","","","","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-19 12:00","2023","09","19","12:00","12.6","","-0.4","","41","","","","22","","10","","64.4","","88.62","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-19 13:00","2023","09","19","13:00","12.8","","0.6","","43","","","","20","","14","","64.4","","88.58","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-19 14:00","2023","09","19","14:00","12.9","","0.0","","41","","","","12","","11","","24.1","","88.54","","","","","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-19 15:00","2023","09","19","15:00","12.6","","2.8","","51","","","","16","","12","","24.1","","88.53","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-19 16:00","2023","09","19","16:00","9.4","","4.3","","70","","","","27","","29","","9.7","","88.53","","","","","","Rain Showers"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-19 17:00","2023","09","19","17:00","8.3","","4.7","","78","","","","11","","9","","9.7","","88.55","","","","","","Rain Showers"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-19 18:00","2023","09","19","18:00","8.8","","5.0","","77","","","","7","","5","","16.1","","88.50","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-19 19:00","2023","09","19","19:00","9.0","","3.7","","69","","","","36","","2","","24.1","","88.51","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-19 20:00","2023","09","19","20:00","8.1","","5.0","","81","","","","36","","6","","24.1","","88.54","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-19 21:00","2023","09","19","21:00","7.3","","4.0","","79","","","","34","","8","","24.1","","88.55","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-19 22:00","2023","09","19","22:00","8.0","","2.7","","69","","","","32","","8","","24.1","","88.57","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-19 23:00","2023","09","19","23:00","8.4","","1.7","","63","","","","31","","13","","24.1","","88.62","","","","","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-20 00:00","2023","09","20","00:00","8.2","","1.6","","63","","","","35","","13","","24.1","","88.66","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-20 01:00","2023","09","20","01:00","7.0","","3.0","","76","","","","1","","16","","24.1","","88.68","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-20 02:00","2023","09","20","02:00","6.5","","2.9","","78","","","","1","","16","","24.1","","88.72","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-20 03:00","2023","09","20","03:00","6.7","","2.9","","77","","","","33","","11","","24.1","","88.75","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-20 04:00","2023","09","20","04:00","6.3","","3.1","","80","","","","35","","14","","24.1","","88.78","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-20 05:00","2023","09","20","05:00","4.9","","2.6","","85","","","","34","","18","","24.1","","88.82","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-20 06:00","2023","09","20","06:00","4.8","","2.5","","85","","","","34","","17","","24.1","","88.87","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-20 07:00","2023","09","20","07:00","4.8","","2.5","","85","","","","33","","21","","64.4","","88.95","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-20 08:00","2023","09","20","08:00","6.4","","2.6","","77","","","","32","","26","","24.1","","89.01","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-20 09:00","2023","09","20","09:00","7.2","","3.0","","75","","","","34","","23","","24.1","","89.05","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-20 10:00","2023","09","20","10:00","7.7","","2.8","","71","","","","33","","29","","24.1","","89.12","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-20 11:00","2023","09","20","11:00","8.5","","2.9","","68","","","","33","","31","","24.1","","89.17","","","","","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-20 12:00","2023","09","20","12:00","7.8","","3.7","","75","","","","34","","30","","24.1","","89.21","","","","","","Rain Showers"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-20 13:00","2023","09","20","13:00","7.7","","4.1","","78","","","","34","","26","","24.1","","89.25","","","","","","Rain"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-20 14:00","2023","09","20","14:00","8.6","","3.8","","72","","","","35","","25","","24.1","","89.28","","","","","","Cloudy"
