"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-14 00:00","2023","08","14","00:00","19.6","","8.9","","50","","","","20","","7","","24.1","","89.52","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-14 01:00","2023","08","14","01:00","19.3","","8.7","","50","","","","22","","4","","24.1","","89.50","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-14 02:00","2023","08","14","02:00","16.7","","9.4","","62","","","","17","","3","","24.1","","89.48","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-14 03:00","2023","08","14","03:00","15.0","","8.6","","65","","","","17","","3","","24.1","","89.47","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-14 04:00","2023","08","14","04:00","14.9","","8.8","","66","","","","36","","1","","24.1","","89.47","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-14 05:00","2023","08","14","05:00","14.8","","8.8","","67","","","","36","","1","","32.2","","89.48","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-14 06:00","2023","08","14","06:00","14.9","","8.7","","66","","","","21","","5","","48.3","","89.51","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-14 07:00","2023","08","14","07:00","18.7","","9.4","","55","","","","36","","3","","64.4","","89.52","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-14 08:00","2023","08","14","08:00","22.4","","8.7","","41","","","","33","","21","","64.4","","89.53","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-14 09:00","2023","08","14","09:00","23.5","","9.8","","41","","","","34","","22","","64.4","","89.50","","25","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-14 10:00","2023","08","14","10:00","25.4","","10.9","","39","","","","34","","22","","64.4","","89.46","","27","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-14 11:00","2023","08","14","11:00","27.1","","11.0","","36","","","","33","","12","","64.4","","89.38","","29","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-14 12:00","2023","08","14","12:00","28.9","","9.4","","29","","","","34","","8","","64.4","","89.32","","30","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-14 13:00","2023","08","14","13:00","30.2","","9.1","","26","","","","36","","10","","24.1","","89.28","","31","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-14 14:00","2023","08","14","14:00","30.9","","6.5","","21","","","","6","","4","","64.4","","89.23","","31","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-14 15:00","2023","08","14","15:00","31.4","","6.1","","20","","","","10","","5","","24.1","","89.17","","31","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-14 16:00","2023","08","14","16:00","31.8","","5.9","","19","","","","8","","3","","24.1","","89.11","","31","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-14 17:00","2023","08","14","17:00","32.7","","6.2","","19","","","","5","","9","","24.1","","89.10","","32","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-14 18:00","2023","08","14","18:00","31.9","","5.5","","19","","","","8","","15","","24.1","","89.11","","31","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-14 19:00","2023","08","14","19:00","28.9","","6.6","","24","","","","5","","21","","32.2","","89.16","","29","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-14 20:00","2023","08","14","20:00","25.8","","6.2","","28","","","","3","","16","","32.2","","89.21","","26","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-14 21:00","2023","08","14","21:00","23.3","","7.9","","37","","","","35","","15","","24.1","","89.30","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-14 22:00","2023","08","14","22:00","20.8","","10.1","","50","","","","35","","9","","24.1","","89.37","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-14 23:00","2023","08","14","23:00","19.1","","11.2","","60","","","","35","","13","","24.1","","89.44","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-15 00:00","2023","08","15","00:00","18.5","","11.9","","65","","","","35","","14","","24.1","","89.52","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-15 01:00","2023","08","15","01:00","17.2","","12.0","","71","","","","35","","12","","24.1","","89.55","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-15 02:00","2023","08","15","02:00","16.5","","12.1","","75","","","","33","","12","","16.1","","89.55","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-15 03:00","2023","08","15","03:00","16.6","","12.0","","74","","","","31","","5","","16.1","","89.57","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-15 04:00","2023","08","15","04:00","15.5","","11.8","","78","","","","21","","9","","16.1","","89.50","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-15 05:00","2023","08","15","05:00","16.4","","12.0","","75","","","","24","","5","","16.1","","89.46","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-15 06:00","2023","08","15","06:00","15.9","","11.9","","77","","","","12","","3","","32.2","","89.46","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-15 07:00","2023","08","15","07:00","18.1","","12.4","","69","","","","19","","5","","24.1","","89.44","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-15 08:00","2023","08","15","08:00","20.4","","12.3","","59","","","","18","","15","","12.9","","89.40","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-15 09:00","2023","08","15","09:00","22.8","","11.3","","48","","","","18","","23","","12.9","","89.34","","25","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-15 10:00","2023","08","15","10:00","25.0","","10.5","","40","","","","19","","27","","12.9","","89.30","","27","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-15 11:00","2023","08","15","11:00","26.5","","10.5","","36","","","","17","","22","","12.9","","89.23","","28","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-15 12:00","2023","08","15","12:00","28.5","","10.9","","33","","","","19","","16","","12.9","","89.13","","30","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-15 13:00","2023","08","15","13:00","29.9","","9.3","","27","","","","17","","14","","12.9","","88.97","","31","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-15 14:00","2023","08","15","14:00","30.9","","8.4","","24","","","","16","","12","","12.9","","88.84","","31","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-15 15:00","2023","08","15","15:00","32.4","","8.8","","23","","","","20","","14","","12.9","","88.72","","33","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-15 16:00","2023","08","15","16:00","32.5","","8.8","","23","","","","18","","18","","12.9","","88.64","","33","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-15 17:00","2023","08","15","17:00","33.2","","3.8","","15","","","","28","","27","","12.9","","88.57","","32","","","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-15 18:00","2023","08","15","18:00","32.0","","4.9","","18","","","","28","","24","","16.1","","88.51","","31","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-15 19:00","2023","08","15","19:00","30.8","","5.8","","20","","","","28","","21","","16.1","","88.49","","30","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-15 20:00","2023","08","15","20:00","25.9","","10.1","","37","","","","34","","10","","16.1","","88.54","","27","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-15 21:00","2023","08","15","21:00","24.3","","11.0","","43","","","","35","","9","","16.1","","88.62","","26","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-15 22:00","2023","08","15","22:00","19.6","","10.9","","57","","","","36","","25","","14.5","","88.84","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-15 23:00","2023","08","15","23:00","18.4","","11.4","","63","","","","36","","24","","14.5","","88.95","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-16 00:00","2023","08","16","00:00","17.9","","11.0","","64","","","","35","","17","","16.1","","89.01","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-16 01:00","2023","08","16","01:00","18.1","","10.7","","61","","","","35","","17","","16.1","","89.10","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-16 02:00","2023","08","16","02:00","17.5","","10.2","","62","","","","33","","7","","16.1","","89.16","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-16 03:00","2023","08","16","03:00","17.4","","9.9","","61","","","","34","","4","","16.1","","89.21","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-16 04:00","2023","08","16","04:00","15.2","","9.4","","68","","","","3","","12","","16.1","","89.24","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-16 05:00","2023","08","16","05:00","14.5","","9.6","","72","","","","33","","5","","14.5","","89.24","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-16 06:00","2023","08","16","06:00","14.6","","9.4","","70","","","","34","","3","","16.1","","89.27","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-16 07:00","2023","08","16","07:00","15.9","","10.1","","68","","","","36","","2","","19.3","","89.30","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-16 08:00","2023","08","16","08:00","18.3","","9.8","","57","","","","22","","7","","14.5","","89.31","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-16 09:00","2023","08","16","09:00","20.3","","8.9","","48","","","","11","","4","","14.5","","89.31","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-16 10:00","2023","08","16","10:00","21.2","","9.1","","46","","","","12","","9","","14.5","","89.32","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-16 11:00","2023","08","16","11:00","21.8","","9.0","","43","","","","19","","7","","16.1","","89.30","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-16 12:00","2023","08","16","12:00","23.1","","8.2","","38","","","","24","","6","","16.1","","89.25","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-16 13:00","2023","08","16","13:00","24.7","","9.2","","37","","","","18","","12","","19.3","","89.18","","26","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-16 14:00","2023","08","16","14:00","25.2","","8.2","","34","","","","36","","3","","19.3","","89.13","","26","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-16 15:00","2023","08","16","15:00","27.0","","8.6","","31","","","","15","","14","","19.3","","89.09","","28","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-16 16:00","2023","08","16","16:00","27.5","","8.4","","29","","","","15","","21","","19.3","","89.05","","28","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-16 17:00","2023","08","16","17:00","27.3","","8.4","","30","","","","17","","11","","16.1","","89.01","","28","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-16 18:00","2023","08","16","18:00","27.0","","8.2","","30","","","","16","","16","","19.3","","88.99","","27","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-16 19:00","2023","08","16","19:00","25.6","","7.7","","31","","","","13","","23","","16.1","","88.97","","26","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-16 20:00","2023","08","16","20:00","23.8","","7.8","","35","","","","13","","16","","16.1","","88.98","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-16 21:00","2023","08","16","21:00","22.0","","8.2","","41","","","","14","","16","","16.1","","89.00","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-16 22:00","2023","08","16","22:00","20.2","","8.4","","46","","","","17","","14","","16.1","","88.98","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-16 23:00","2023","08","16","23:00","20.0","","7.9","","45","","","","18","","14","","16.1","","88.98","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-17 00:00","2023","08","17","00:00","18.2","","8.6","","53","","","","18","","12","","16.1","","88.93","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-17 01:00","2023","08","17","01:00","18.6","","8.5","","51","","","","20","","5","","16.1","","88.89","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-17 02:00","2023","08","17","02:00","18.2","","8.4","","52","","","","21","","6","","16.1","","88.82","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-17 03:00","2023","08","17","03:00","17.9","","8.1","","52","","","","19","","7","","16.1","","88.74","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-17 04:00","2023","08","17","04:00","15.6","","8.4","","62","","","","18","","7","","16.1","","88.68","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-17 05:00","2023","08","17","05:00","14.6","","8.9","","68","","","","21","","9","","16.1","","88.63","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-17 06:00","2023","08","17","06:00","15.1","","8.8","","66","","","","31","","3","","11.3","","88.59","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-17 07:00","2023","08","17","07:00","16.4","","9.2","","62","","","","36","","2","","14.5","","88.56","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-17 08:00","2023","08","17","08:00","19.1","","9.5","","53","","","","36","","1","","9.7","","88.49","","","","","","Haze"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-17 09:00","2023","08","17","09:00","22.1","","10.2","","46","","","","21","","4","","9.7","","88.44","","","","","","Haze"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-17 10:00","2023","08","17","10:00","24.8","","10.1","","39","","","","19","","4","","9.7","","88.39","","26","","","","Haze"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-17 11:00","2023","08","17","11:00","29.5","","7.0","","24","","","","35","","11","","14.5","","88.27","","30","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-17 12:00","2023","08","17","12:00","30.6","","7.5","","23","","","","23","","15","","14.5","","88.18","","31","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-17 13:00","2023","08","17","13:00","32.7","","5.7","","18","","","","28","","21","","19.3","","88.10","","32","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-17 14:00","2023","08","17","14:00","32.5","","7.3","","20","","","","24","","10","","14.5","","88.04","","33","","","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-17 15:00","2023","08","17","15:00","31.9","","6.8","","20","","","","23","","14","","19.3","","87.97","","32","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-17 16:00","2023","08","17","16:00","31.9","","6.4","","20","","","","29","","13","","19.3","","87.91","","32","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-17 17:00","2023","08","17","17:00","31.9","","7.0","","21","","","","20","","10","","16.1","","87.85","","32","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-17 18:00","2023","08","17","18:00","31.6","","5.5","","19","","","","23","","17","","9.7","","87.77","","31","","","","Haze"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-17 19:00","2023","08","17","19:00","31.3","","5.7","","20","","","","25","","13","","4.0","","87.74","","31","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-17 20:00","2023","08","17","20:00","29.4","","5.5","","21","","","","26","","11","","4.0","","87.73","","29","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-17 21:00","2023","08","17","21:00","27.8","","5.5","","24","","","","25","","9","","6.4","","87.72","","27","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-17 22:00","2023","08","17","22:00","27.0","","5.5","","25","","","","26","","10","","8.1","","87.70","","26","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-17 23:00","2023","08","17","23:00","26.7","","5.3","","25","","","","27","","17","","8.1","","87.67","","26","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-18 00:00","2023","08","18","00:00","22.0","","12.4","","54","","","","36","","45","","9.7","","87.81","","","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-18 01:00","2023","08","18","01:00","15.4","","10.3","","71","","","","35","","47","","9.7","","87.96","","","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-18 02:00","2023","08","18","02:00","14.4","","9.5","","72","","","","35","","35","","12.9","","88.05","","","","","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-18 03:00","2023","08","18","03:00","13.9","","8.9","","72","","","","34","","19","","12.9","","88.08","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-18 04:00","2023","08","18","04:00","13.8","","8.8","","71","","","","34","","15","","12.9","","88.11","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-18 05:00","2023","08","18","05:00","13.2","","8.3","","72","","","","34","","11","","12.9","","88.11","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-18 06:00","2023","08","18","06:00","13.8","","8.1","","68","","","","35","","13","","12.9","","88.12","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-18 07:00","2023","08","18","07:00","13.6","","8.3","","70","","","","2","","11","","19.3","","88.11","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-18 08:00","2023","08","18","08:00","14.5","","8.2","","66","","","","36","","5","","19.3","","88.06","","","","","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-18 09:00","2023","08","18","09:00","15.1","","7.5","","60","","","","7","","9","","19.3","","88.00","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-18 10:00","2023","08","18","10:00","15.6","","6.8","","56","","","","10","","9","","24.1","","87.96","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-18 11:00","2023","08","18","11:00","16.0","","7.1","","55","","","","4","","16","","16.1","","87.98","","","","","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-18 12:00","2023","08","18","12:00","12.1","","9.3","","83","","","","36","","29","","14.5","","88.07","","","","","","Rain"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-18 13:00","2023","08","18","13:00","11.0","","10.4","","96","","","","1","","24","","8.1","","88.10","","","","","","Rain"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-18 14:00","2023","08","18","14:00","11.1","","9.7","","91","","","","1","","22","","14.5","","88.16","","","","","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-18 15:00","2023","08","18","15:00","9.4","","7.4","","87","","","","35","","34","","14.5","","88.26","","","","","","Drizzle"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-18 16:00","2023","08","18","16:00","8.9","","7.8","","93","","","","35","","28","","6.4","","88.38","","","","","","Drizzle"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-18 17:00","2023","08","18","17:00","8.6","","6.3","","85","","","","35","","31","","24.1","","88.55","","","","","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-18 18:00","2023","08","18","18:00","8.1","","3.9","","75","","","","35","","23","","14.5","","88.72","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-18 19:00","2023","08","18","19:00","8.2","","3.8","","74","","","","33","","30","","16.1","","88.75","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-18 20:00","2023","08","18","20:00","7.3","","3.4","","76","","","","35","","22","","16.1","","88.91","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-18 21:00","2023","08","18","21:00","7.2","","3.3","","76","","","","34","","24","","12.9","","88.97","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-18 22:00","2023","08","18","22:00","6.9","","3.5","","79","","","","34","","33","","16.1","","89.04","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-18 23:00","2023","08","18","23:00","6.8","","3.8","","81","","","","35","","26","","16.1","","89.13","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-19 00:00","2023","08","19","00:00","6.3","","3.8","","84","","","","34","","21","","16.1","","89.22","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-19 01:00","2023","08","19","01:00","6.7","","3.7","","81","","","","33","","21","","16.1","","89.30","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-19 02:00","2023","08","19","02:00","6.3","","3.3","","81","","","","33","","21","","16.1","","89.33","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-19 03:00","2023","08","19","03:00","6.2","","2.9","","79","","","","32","","12","","16.1","","89.39","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-19 04:00","2023","08","19","04:00","6.6","","2.8","","77","","","","21","","6","","16.1","","89.45","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-19 05:00","2023","08","19","05:00","6.6","","3.0","","78","","","","28","","8","","12.9","","89.51","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-19 06:00","2023","08","19","06:00","6.6","","2.9","","77","","","","23","","4","","16.1","","89.57","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-19 07:00","2023","08","19","07:00","7.7","","3.6","","75","","","","18","","5","","24.1","","89.64","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-19 08:00","2023","08","19","08:00","9.9","","2.8","","61","","","","28","","10","","24.1","","89.66","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-19 09:00","2023","08","19","09:00","10.7","","2.8","","58","","","","25","","9","","24.1","","89.68","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-19 10:00","2023","08","19","10:00","12.1","","3.3","","55","","","","26","","3","","24.1","","89.69","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-19 11:00","2023","08","19","11:00","14.0","","1.5","","42","","","","3","","13","","24.1","","89.69","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-19 12:00","2023","08","19","12:00","14.1","","2.2","","44","","","","36","","13","","24.1","","89.67","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-19 13:00","2023","08","19","13:00","13.9","","0.6","","40","","","","21","","4","","24.1","","89.66","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-19 14:00","2023","08","19","14:00","14.4","","0.4","","38","","","","5","","10","","24.1","","89.66","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-19 15:00","2023","08","19","15:00","14.7","","0.6","","38","","","","8","","8","","24.1","","89.65","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-19 16:00","2023","08","19","16:00","15.2","","0.2","","36","","","","9","","4","","24.1","","89.65","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-19 17:00","2023","08","19","17:00","16.6","","-0.1","","32","","","","10","","3","","24.1","","89.62","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-19 18:00","2023","08","19","18:00","16.2","","0.2","","33","","","","11","","14","","24.1","","89.63","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-19 19:00","2023","08","19","19:00","14.9","","0.6","","38","","","","14","","13","","12.9","","89.64","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-19 20:00","2023","08","19","20:00","12.8","","2.3","","49","","","","19","","12","","6.4","","89.70","","","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-19 21:00","2023","08","19","21:00","11.8","","3.0","","54","","","","19","","11","","6.4","","89.77","","","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-19 22:00","2023","08","19","22:00","11.5","","3.4","","58","","","","20","","9","","8.1","","89.79","","","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-19 23:00","2023","08","19","23:00","10.9","","3.4","","59","","","","27","","3","","8.1","","89.78","","","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-20 00:00","2023","08","20","00:00","10.4","","3.4","","62","","","","36","","1","","9.7","","89.79","","","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-20 01:00","2023","08","20","01:00","6.7","","2.4","","74","","","","34","","7","","9.7","","89.77","","","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-20 02:00","2023","08","20","02:00","6.7","","2.4","","74","","","","36","","7","","9.7","","89.77","","","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-20 03:00","2023","08","20","03:00","5.8","","2.1","","77","","","","34","","3","","6.4","","89.74","","","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-20 04:00","2023","08","20","04:00","6.4","","2.5","","76","","","","36","","2","","6.4","","89.72","","","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-20 05:00","2023","08","20","05:00","7.0","","2.9","","75","","","","36","","2","","6.4","","89.67","","","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-20 06:00","2023","08","20","06:00","8.4","","3.2","","70","","","","19","","4","","6.4","","89.65","","","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-20 07:00","2023","08","20","07:00","9.6","","3.6","","66","","","","15","","13","","6.4","","89.66","","","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-20 08:00","2023","08","20","08:00","11.1","","3.9","","61","","","","15","","15","","6.4","","89.64","","","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-20 09:00","2023","08","20","09:00","13.7","","4.3","","53","","","","17","","19","","6.4","","89.59","","","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-20 10:00","2023","08","20","10:00","14.4","","4.3","","50","","","","17","","15","","6.4","","89.54","","","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-20 11:00","2023","08","20","11:00","17.1","","3.9","","41","","","","14","","29","","9.7","","89.47","","","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-20 12:00","2023","08","20","12:00","17.5","","4.0","","40","","","","14","","25","","9.7","","89.40","","","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-20 13:00","2023","08","20","13:00","18.4","","3.8","","38","","","","14","","27","","9.7","","89.36","","","","","","Smoke"
